code,company,name,gender,age,age_group,company_frequency
1044,Acme Factory,Adam Clasen,male,27,Adult,261
1045,Acme Factory,Ernesto Hall,none,40,Middle Age,261
1046,Acme Factory,John Millner,none,49,Middle Age,261
1047,Acme Factory,Jennifer Ferguson,none,55,Senior,261
1048,Acme Factory,Grace Martin,female,27,Adult,261
1049,Acme Factory,Nannie Warren,female,53,Senior,261
1050,Acme Factory,Karen Kneeland,none,57,Senior,261
1051,Acme Factory,Catalina Rosario,female,57,Senior,261
1052,Acme Factory,Francis Ferry,none,34,Adult,261
1053,Acme Factory,Paul Hovermale,male,46,Middle Age,261
1054,Acme Factory,Leslie Rosas,female,38,Middle Age,261
1055,Acme Factory,Demarcus Vaughan,none,25,Young Adult,261
1056,Acme Factory,Guy Love,male,37,Middle Age,261
1057,Acme Factory,Mark Harris,male,50,Middle Age,261
1058,Acme Factory,Charles Gibbons,male,44,Middle Age,261
1059,Acme Factory,Karla Guerrette,none,32,Adult,261
1060,Acme Factory,Karen Hill,none,27,Adult,261
1061,Acme Factory,Lisa Treadway,female,31,Adult,261
1062,Acme Factory,Gilbert Burroughs,male,27,Adult,261
1063,Acme Factory,Shirley Callahan,none,63,Senior,261
1064,Acme Factory,Mark Brownfield,male,63,Senior,261
1065,Acme Factory,Casey Joos,male,60,Senior,261
1066,Acme Factory,Virginia Walker,female,43,Middle Age,261
1067,Acme Factory,Rosita Dorsch,female,36,Middle Age,261
1068,Acme Factory,Melissa Morrison,female,61,Senior,261
1069,Acme Factory,Luther Campbell,male,49,Middle Age,261
1070,Acme Factory,Darren Rice,male,26,Adult,261
1071,Acme Factory,Elizabeth Baker,none,59,Senior,261
1072,Acme Factory,Glenna Ernst,female,47,Middle Age,261
1073,Acme Factory,Monika Lightner,female,62,Senior,261
1074,Acme Factory,Judy Dickie,female,34,Adult,261
1075,Acme Factory,Wesley Collins,none,23,Young Adult,261
1076,Acme Factory,Camille Bosley,female,47,Middle Age,261
1077,Acme Factory,David Harwell,none,36,Middle Age,261
1078,Acme Factory,Rashida Allan,none,55,Senior,261
1079,Acme Factory,Hortensia Finch,female,62,Senior,261
1080,Acme Factory,Ramon Shoji,male,53,Senior,261
1081,Acme Factory,Albert Sparks,male,58,Senior,261
1082,Acme Factory,Jonathan Partlow,male,37,Middle Age,261
1083,Acme Factory,Christopher Mccormick,none,28,Adult,261
1084,Acme Factory,Gregory Clay,male,59,Senior,261
1085,Acme Factory,Rose Snow,female,23,Young Adult,261
1086,Acme Factory,Jeffrey Duarte,none,32,Adult,261
1087,Acme Factory,Sona Paolucci,female,52,Senior,261
1088,Acme Factory,Jack Gold,male,24,Young Adult,261
1089,Acme Factory,Forrest Kaufman,none,58,Senior,261
1090,Acme Factory,Albert Colley,none,39,Middle Age,261
1091,Acme Factory,Richard Mcdaries,male,22,Young Adult,261
1092,Acme Factory,Bryon Denton,male,38,Middle Age,261
1093,Acme Factory,Todd Morgan,male,24,Young Adult,261
1094,Acme Factory,Arlene Suk,female,25,Young Adult,261
1095,Acme Factory,Sam Donnelly,male,26,Adult,261
1096,Acme Factory,Rosemary Finnell,female,29,Adult,261
1097,Acme Factory,Mary Oldham,none,47,Middle Age,261
1098,Acme Factory,Lyman Aguinaldo,male,61,Senior,261
1099,Acme Factory,Joseph Nitz,male,36,Middle Age,261
1100,Acme Factory,David Brooks,none,33,Adult,261
1101,Acme Factory,Kristin Gaiser,female,58,Senior,261
1102,Acme Factory,Beverly Porter,none,27,Adult,261
1103,Acme Factory,Bernice Baker,female,23,Young Adult,261
1104,Acme Factory,Juanita Palmer,none,42,Middle Age,261
1105,Acme Factory,Cynthia Hambleton,none,45,Middle Age,261
1106,Acme Factory,Dwight Hammers,male,34,Adult,261
1107,Acme Factory,Hildegard Gerlach,female,40,Middle Age,261
1108,Acme Factory,Jennifer Ferrer,female,65,Senior,261
1109,Acme Factory,Gregory Fiorini,male,28,Adult,261
1110,Acme Factory,Amy Thomas,none,27,Adult,261
1111,Acme Factory,Agnes Allen,female,61,Senior,261
1112,Acme Factory,Troy Reader,none,40,Middle Age,261
1113,Acme Factory,Travis Cordell,male,44,Middle Age,261
1114,Acme Factory,Sandra Wang,female,50,Middle Age,261
1115,Acme Factory,Naomi Varner,female,58,Senior,261
1116,Acme Factory,Henry Korczynski,male,21,Young Adult,261
1117,Acme Factory,Jonathan Ferguson,none,40,Middle Age,261
1118,Acme Factory,Emanuel Ross,male,47,Middle Age,261
1119,Acme Factory,Brian Eckhardt,none,29,Adult,261
1120,Acme Factory,Josephine Underwood,female,56,Senior,261
1121,Acme Factory,Carrie Weir,female,43,Middle Age,261
1122,Acme Factory,Kevin Summers,male,43,Middle Age,261
1123,Acme Factory,Heath Lapierre,male,33,Adult,261
1124,Acme Factory,Claude Hiatt,male,24,Young Adult,261
1125,Acme Factory,Rebecca Englert,female,50,Middle Age,261
1126,Acme Factory,Walter Bernat,male,27,Adult,261
1127,Acme Factory,Holly Payton,female,46,Middle Age,261
1128,Acme Factory,Winston Hogen,none,49,Middle Age,261
1129,Acme Factory,Melvin Griggs,male,48,Middle Age,261
1130,Acme Factory,Steve Shoffner,none,48,Middle Age,261
1131,Acme Factory,Aaron Dyson,male,28,Adult,261
1132,Acme Factory,Shannon Venegas,female,38,Middle Age,261
1133,Acme Factory,Brady Harris,male,57,Senior,261
1134,Acme Factory,Mary Benton,none,54,Senior,261
1135,Acme Factory,Jessica Sancho,female,38,Middle Age,261
1136,Acme Factory,Brian Mack,none,64,Senior,261
1137,Acme Factory,Jessica Christensen,female,47,Middle Age,261
1138,Acme Factory,Leonora Davis,female,26,Adult,261
1139,Acme Factory,Marcos Kirk,male,34,Adult,261
1140,Acme Factory,Nathan Robertson,male,58,Senior,261
1141,Acme Factory,Anthony Doggett,male,28,Adult,261
1142,Acme Factory,Larry Gonzales,male,36,Middle Age,261
1143,Acme Factory,Mary Goodenow,none,63,Senior,261
1144,Acme Factory,Norbert Covington,male,30,Adult,261
1145,Acme Factory,Leonor Blanchard,none,39,Middle Age,261
1146,Umbrella LTDA,Cynthia Espinal,female,63,Senior,194
1147,Umbrella LTDA,Bradley Slaughter,male,33,Adult,194
1148,Umbrella LTDA,Laurel Rodriguez,female,45,Middle Age,194
1149,Umbrella LTDA,Troy Gates,male,59,Senior,194
1150,Umbrella LTDA,Ruth Cook,none,27,Adult,194
1151,Umbrella LTDA,Kathy Le,female,29,Adult,194
1152,Umbrella LTDA,Daniel Swanger,male,31,Adult,194
1153,Umbrella LTDA,Joyce Holsten,female,42,Middle Age,194
1154,Umbrella LTDA,Amy Miller,female,28,Adult,194
1155,Umbrella LTDA,Megan Anderson,female,59,Senior,194
1156,Umbrella LTDA,Michael Mitchell,male,31,Adult,194
1157,Umbrella LTDA,Vilma Gehring,female,58,Senior,194
1158,Umbrella LTDA,Kristyn Vincent,female,39,Middle Age,194
1159,Umbrella LTDA,Crystal Fontaine,female,40,Middle Age,194
1160,Umbrella LTDA,Garth Alvarez,male,47,Middle Age,194
1161,Umbrella LTDA,Mildred Correa,female,47,Middle Age,194
1162,Umbrella LTDA,Donnie Taylor,male,36,Middle Age,194
1163,Umbrella LTDA,Robert Chalker,male,44,Middle Age,194
1164,Umbrella LTDA,John Brooks,male,39,Middle Age,194
1165,Umbrella LTDA,Shonna Humpherys,female,61,Senior,194
1166,Umbrella LTDA,John Watson,male,32,Adult,194
1167,Umbrella LTDA,Richard Kiani,male,21,Young Adult,194
1168,Umbrella LTDA,Myrtle Johnson,female,31,Adult,194
1169,Umbrella LTDA,Edward Jablonski,male,50,Middle Age,194
1170,Umbrella LTDA,William Henslee,male,62,Senior,194
1171,Umbrella LTDA,Nichelle Kercher,female,38,Middle Age,194
1172,Umbrella LTDA,Margaret Lee,female,21,Young Adult,194
1173,Umbrella LTDA,David Rave,none,29,Adult,194
1174,Umbrella LTDA,Tamie Thompson,none,26,Adult,194
1175,Umbrella LTDA,Dora Vaughn,none,21,Young Adult,194
1176,Umbrella LTDA,Christopher Allred,male,31,Adult,194
1177,Umbrella LTDA,Brenda Faulk,female,59,Senior,194
1178,Umbrella LTDA,Matthew Sell,male,37,Middle Age,194
1179,Umbrella LTDA,Veronica Mcnear,female,43,Middle Age,194
1180,Umbrella LTDA,Jessica Walden,none,28,Adult,194
1181,Umbrella LTDA,Melissa Livingston,none,65,Senior,194
1182,Umbrella LTDA,Dorothy Woods,none,60,Senior,194
1183,Umbrella LTDA,Robin Taylor,male,28,Adult,194
1184,Umbrella LTDA,Nathaniel Mcmillian,none,39,Middle Age,194
1185,Umbrella LTDA,Andrew Neely,male,47,Middle Age,194
1186,Umbrella LTDA,Wilson Kellam,male,56,Senior,194
1187,Umbrella LTDA,Cody Foster,male,27,Adult,194
1188,Umbrella LTDA,Kim Firestine,none,42,Middle Age,194
1189,Umbrella LTDA,Jame Weber,male,50,Middle Age,194
1190,Umbrella LTDA,Matthew Lewis,male,21,Young Adult,194
1191,Umbrella LTDA,Charles Plotkin,male,51,Senior,194
1192,Umbrella LTDA,Danny Henderson,male,32,Adult,194
1193,Umbrella LTDA,Charla Knickerbocker,none,27,Adult,194
1194,Umbrella LTDA,Maria Jones,none,33,Adult,194
1195,Umbrella LTDA,Sandra Newsome,female,35,Adult,194
1196,Umbrella LTDA,Kevin Averill,none,27,Adult,194
1197,Umbrella LTDA,Maria Hawthorne,none,58,Senior,194
1198,Umbrella LTDA,Donnie Ames,none,57,Senior,194
1199,Umbrella LTDA,Michael Parker,none,44,Middle Age,194
1200,Umbrella LTDA,Alicia Gilchrist,female,62,Senior,194
1201,Umbrella LTDA,Samuel Bejarano,male,36,Middle Age,194
1202,Umbrella LTDA,Lauren Saenz,none,37,Middle Age,194
1203,Umbrella LTDA,Troy Stenberg,none,53,Senior,194
1204,Umbrella LTDA,Andrew Gonzales,male,35,Adult,194
1205,Umbrella LTDA,Julee Ruper,female,36,Middle Age,194
1206,Umbrella LTDA,Richard Warren,male,64,Senior,194
1207,Umbrella LTDA,Robert Fulcher,male,25,Young Adult,194
1208,Umbrella LTDA,Kyle Jewell,male,42,Middle Age,194
1209,Umbrella LTDA,Raymond Lubin,none,46,Middle Age,194
1210,Umbrella LTDA,Annette Uppencamp,none,49,Middle Age,194
1211,Umbrella LTDA,Keely Richardson,female,31,Adult,194
1212,Umbrella LTDA,Frances Workman,female,39,Middle Age,194
1213,Umbrella LTDA,Cecil Bronson,none,51,Senior,194
1214,Umbrella LTDA,Lydia Goff,female,28,Adult,194
1215,Umbrella LTDA,Zoe Ruiz,female,24,Young Adult,194
1216,Umbrella LTDA,Lois Robins,none,42,Middle Age,194
1217,Umbrella LTDA,Paul Canter,none,24,Young Adult,194
1218,Umbrella LTDA,Casey Bring,none,65,Senior,194
1219,Umbrella LTDA,Brian Walker,male,26,Adult,194
1220,Umbrella LTDA,Valerie Miller,none,36,Middle Age,194
1221,Umbrella LTDA,Clifton Phillips,male,33,Adult,194
1222,Umbrella LTDA,Steven Smith,male,64,Senior,194
1223,Umbrella LTDA,Victor Ahern,none,40,Middle Age,194
1224,Umbrella LTDA,Brian Swigert,none,55,Senior,194
1225,Umbrella LTDA,Danielle Williams,female,27,Adult,194
1226,Umbrella LTDA,Sandy Ayala,male,22,Young Adult,194
1227,Umbrella LTDA,Danny Pitpitan,male,35,Adult,194
1228,Umbrella LTDA,Jerry Warman,male,22,Young Adult,194
1229,Umbrella LTDA,Wilson Lawler,male,35,Adult,194
1230,Umbrella LTDA,Daniel Terry,male,32,Adult,194
1231,Umbrella LTDA,Clarence Carleton,male,53,Senior,194
1232,Umbrella LTDA,Christine Fuller,female,63,Senior,194
1233,Umbrella LTDA,Betty Amos,female,60,Senior,194
1234,Umbrella LTDA,Kayla Henkes,female,62,Senior,194
1235,Umbrella LTDA,Gary Catania,none,65,Senior,194
1236,Umbrella LTDA,James Rose,none,51,Senior,194
1237,Umbrella LTDA,Kathryn Allen,female,55,Senior,194
1238,Umbrella LTDA,Ina Cassidy,none,26,Adult,194
1239,Umbrella LTDA,Vanessa Mckay,female,23,Young Adult,194
1240,Umbrella LTDA,Scott Evans,male,48,Middle Age,194
1241,Umbrella LTDA,Frances Anderson,female,62,Senior,194
1242,Umbrella LTDA,Theresa Bewick,none,48,Middle Age,194
1243,Umbrella LTDA,Terri Mario,female,64,Senior,194
1244,Umbrella LTDA,Eddie Hofman,none,57,Senior,194
1245,Umbrella LTDA,Sandra Fisher,female,39,Middle Age,194
1246,Umbrella LTDA,Lan Brown,none,37,Middle Age,194
1247,Umbrella LTDA,Carol Wright,none,36,Middle Age,194
1248,Umbrella LTDA,Mathew Marin,male,23,Young Adult,194
1249,Umbrella LTDA,Eleanor Washington,female,42,Middle Age,194
1250,Umbrella LTDA,Lisa Beaman,female,53,Senior,194
1251,Umbrella LTDA,Patrick Warfield,male,58,Senior,194
1252,Umbrella LTDA,Lyndon Germain,none,47,Middle Age,194
1253,Umbrella LTDA,Sonia Mims,none,26,Adult,194
1254,Umbrella LTDA,Lorraine Langston,female,59,Senior,194
1255,Umbrella LTDA,Addie Jones,female,37,Middle Age,194
1256,Umbrella LTDA,Francisco Sierra,male,28,Adult,194
1257,Umbrella LTDA,Andre Chambers,male,31,Adult,194
1258,Umbrella LTDA,Daniel Williams,male,32,Adult,194
1259,Umbrella LTDA,Stacia Ratcliff,none,22,Young Adult,194
1260,Umbrella LTDA,Alfreda Robertson,none,26,Adult,194
1261,Umbrella LTDA,Robert Fleming,none,61,Senior,194
1262,Umbrella LTDA,Barbara Trejo,none,31,Adult,194
1263,Umbrella LTDA,Susan Fassino,female,29,Adult,194
1264,Umbrella LTDA,George Herring,male,28,Adult,194
1265,Umbrella LTDA,Lisa Strickland,female,50,Middle Age,194
1266,Umbrella LTDA,Patricia Albino,female,58,Senior,194
1267,Umbrella LTDA,Robert Leek,male,44,Middle Age,194
1268,Umbrella LTDA,Kathleen Heller,female,46,Middle Age,194
1269,Umbrella LTDA,Debra Stubbs,female,60,Senior,194
1270,Umbrella LTDA,Christopher Wilkerson,none,47,Middle Age,194
1271,Umbrella LTDA,Jessica Hoskins,female,61,Senior,194
1272,Umbrella LTDA,Deborah Keiser,female,61,Senior,194
1273,Umbrella LTDA,Mary Cline,female,36,Middle Age,194
1274,Umbrella LTDA,Charles Smalley,none,26,Adult,194
1275,Umbrella LTDA,Randall Vanhoose,male,39,Middle Age,194
1276,Umbrella LTDA,David Mankey,male,49,Middle Age,194
1277,Umbrella LTDA,Paul Shields,male,37,Middle Age,194
1278,Umbrella LTDA,Wayne Williams,male,35,Adult,194
1279,Umbrella LTDA,Gary Clayton,none,64,Senior,194
1280,Umbrella LTDA,John Simpson,none,37,Middle Age,194
1281,Umbrella LTDA,Shirley Ortiz,female,63,Senior,194
1282,Umbrella LTDA,John Martindale,male,30,Adult,194
1283,Umbrella LTDA,Terrence Smith,none,23,Young Adult,194
1284,Umbrella LTDA,June Chynoweth,female,47,Middle Age,194
1285,Umbrella LTDA,Bill Wright,male,37,Middle Age,194
1286,Umbrella LTDA,Beverly Campbell,female,64,Senior,194
1287,Umbrella LTDA,Lorene Mason,female,58,Senior,194
1288,Umbrella LTDA,Victor Amick,none,22,Young Adult,194
1289,Umbrella LTDA,Shirley Oneal,female,24,Young Adult,194
1290,Umbrella LTDA,William Sabir,male,32,Adult,194
1291,Umbrella LTDA,Bonnie Miller,female,56,Senior,194
1292,Umbrella LTDA,Nicole Conroy,female,32,Adult,194
1293,Umbrella LTDA,Thomas Fennell,none,56,Senior,194
1294,Umbrella LTDA,John Moroney,male,34,Adult,194
1295,Umbrella LTDA,Lauren Reynolds,female,46,Middle Age,194
1296,Umbrella LTDA,Julie Lefebvre,female,59,Senior,194
1297,Umbrella LTDA,Kathleen Griggs,female,49,Middle Age,194
1298,Umbrella LTDA,Lori Barbour,female,32,Adult,194
1299,Umbrella LTDA,Helen Meyer,none,25,Young Adult,194
1300,Umbrella LTDA,Cynthia Noguera,female,30,Adult,194
1301,Umbrella LTDA,Joseph Turner,male,57,Senior,194
1302,Umbrella LTDA,Marilee Thompson,female,63,Senior,194
1303,Umbrella LTDA,Douglas Kreider,male,59,Senior,194
1304,Umbrella LTDA,Daniel Chobot,male,57,Senior,194
1305,Umbrella LTDA,Sandra Cutlip,female,51,Senior,194
1306,Umbrella LTDA,David Trost,male,40,Middle Age,194
1307,Umbrella LTDA,Carl Branch,male,56,Senior,194
1308,Umbrella LTDA,Yolanda Perry,female,25,Young Adult,194
1309,Umbrella LTDA,Tony Bishop,none,22,Young Adult,194
1310,Umbrella LTDA,Billy Polly,male,46,Middle Age,194
1311,Umbrella LTDA,Timothy Boyce,male,65,Senior,194
1312,Umbrella LTDA,Matthew Eskridge,male,38,Middle Age,194
1313,Umbrella LTDA,Milton Thompson,male,61,Senior,194
1314,Umbrella LTDA,Janet Bufkin,female,43,Middle Age,194
1315,Umbrella LTDA,Annabel Loughran,female,23,Young Adult,194
1316,Umbrella LTDA,Joseph Colvin,male,50,Middle Age,194
1317,Umbrella LTDA,Goldie Pankratz,none,45,Middle Age,194
1318,Umbrella LTDA,Harriette Roswick,none,55,Senior,194
1319,Umbrella LTDA,Grace Walling,none,51,Senior,194
1320,Umbrella LTDA,Trevor Robinson,male,26,Adult,194
1321,Umbrella LTDA,Cynthia Starkey,none,59,Senior,194
1322,Umbrella LTDA,Irene Cavanaugh,none,31,Adult,194
1323,Umbrella LTDA,Helen Warner,female,24,Young Adult,194
1324,Umbrella LTDA,Jason Fraser,none,26,Adult,194
1325,Umbrella LTDA,Doris Wendt,female,51,Senior,194
1326,Umbrella LTDA,Phillip Sarni,male,60,Senior,194
1327,Umbrella LTDA,Joseph Mccoy,male,42,Middle Age,194
1328,Umbrella LTDA,Cheryl Avila,female,51,Senior,194
1329,Umbrella LTDA,Alva Johnson,male,59,Senior,194
1330,Umbrella LTDA,Laura Helle,none,59,Senior,194
1331,Umbrella LTDA,Nathan Kyle,male,37,Middle Age,194
1332,Umbrella LTDA,Kimberly Jessica,female,37,Middle Age,194
1333,Umbrella LTDA,Misty Littlefield,female,21,Young Adult,194
1334,Umbrella LTDA,Tina Lancaster,female,60,Senior,194
1335,Umbrella LTDA,Albert Garroutte,male,23,Young Adult,194
1336,Umbrella LTDA,Kim Shores,female,40,Middle Age,194
1337,Umbrella LTDA,James Gimenez,male,28,Adult,194
1338,Umbrella LTDA,Viola Agosta,female,52,Senior,194
1339,Umbrella LTDA,Paul Rodriguez,male,35,Adult,194
